code,name,brand,categories,countries,energy_kcal,fat,saturated_fat,carbohydrates,sugar,protein,salt,fiber,image_url,image_nutrition_url,main_category,energy_kcal_zscore,fat_zscore,saturated_fat_zscore,sugar_zscore,protein_zscore,salt_zscore,fiber_zscore,protein_to_fat_ratio,sugar_to_energy_ratio,integrity_score,risk_level
4056489975571,Colossus Energy Drink Sugar Free,Kong Strong,"Beverages and beverages preparations, Beverages, Carbonated drinks, en:energy-drinks",en:Ireland,2.0,0.0,,0.1,0.1,0.1,0.1975,,https://images.openfoodfacts.org/images/products/405/648/997/5571/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/405/648/997/5571/nutrition_en.21.400.jpg,Beverages and beverages preparations,-0.3311230771710946,-0.23108957197067934,,-0.3163399870907402,-0.25282539775700424,-0.05642087182262866,,0.1,0.03333333333333333,0.9333740245132969,moderate
4056489987970,High Protein Drink Vanille Geschmack,Milbona,"Dietary supplements, Bodybuilding supplements, Protein shakes, en:milks",en:Germany,66.0,0.2,0.1,5.4,5.2,10.6,0.000325,,https://images.openfoodfacts.org/images/products/405/648/998/7970/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/405/648/998/7970/nutrition_de.8.400.jpg,Dietary supplements,-1.8553212618834076,-0.4977734742543811,-0.8992637898870225,-0.21367509881794547,-1.112244287785204,-0.09744240880318823,,8.833333333333334,0.07761194029850746,0.8990832141243422,moderate
4056489988052,Veganes Hack,"Lidl, Vemondo","en:Meat alternatives, Fleisch-Ersatzprodukte, en:Meat analogues from soy or wheat proteins, Vegetarisches Gehacktes, Veganes Hack",Germany,104.0,1.5,0.2,2.1,0.4,18.0,1.3,5.0,https://images.openfoodfacts.org/images/products/405/648/998/8052/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/405/648/998/8052/nutrition_de.7.400.jpg,en:Meat alternatives,-1.959479433405439,-1.7803162750966233,-0.7754670828063096,-1.1109800204641553,-0.26864873474144735,-0.7944148831469177,-0.13015588172944254,7.2,0.0038095238095238095,0.9711830006562826,low
4056489989448,Kokos Blaubeere Kong Strong,Lidl,Energy-Drinks,en:Switzerland,40.0,0.0,0.0,9.5,9.5,0.0,0.07,0.0,https://images.openfoodfacts.org/images/products/405/648/998/9448/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/405/648/998/9448/nutrition_de.7.400.jpg,Energy-Drinks,0.4865188108869704,-0.4096732451993514,-0.42817441928883765,0.5388296999523348,-0.568176659382748,-0.6650437697876419,-0.31622776601683794,0.0,0.23170731707317074,0.9916238224180923,low
4058172100963,Vitamin B12,,"Nahrungsergänzungsmittel, Vitamine, en:Nahrungsergänzungsmittel","Germany, en:morocco",201.0,0.5,0.3,16.0,0.9,0.5,22.2,,https://images.openfoodfacts.org/images/products/405/817/210/0963/front_de.49.400.jpg,https://images.openfoodfacts.org/images/products/405/817/210/0963/nutrition_en.38.400.jpg,Nahrungsergänzungsmittel,-1.5508386032082966,-0.7826918462163259,-0.7983730663985065,-0.5707731174833767,-2.060634238825938,9.566015054785433,,0.3333333333333333,0.004455445544554456,0.9787760233032797,low
4058172101373,A-Z komplett ab 50 Depot,,Dietary supplements,Belgium,76.0,0.7,0.7,3.4,0.5,0.5,0.09,,https://images.openfoodfacts.org/images/products/405/817/210/1373/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/405/817/210/1373/nutrition_fr.5.400.jpg,Dietary supplements,-1.7830212984021268,-0.46614955142639264,-0.7301565211300445,-0.6470474765198474,-1.4500234541312222,-0.09391289350262749,,0.29411764705882354,0.006493506493506494,0.9813462464333669,low
4058172216503,Sportness Whey Protein White Chocolate,dm,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Austria,370.0,3.2,2.0,4.8,4.0,80.0,1.5,,https://images.openfoodfacts.org/images/products/405/817/221/6503/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/405/817/221/6503/nutrition_de.10.400.jpg,Nahrungsergänzungsmittel,0.1962849437031177,-0.4540864692382033,-0.2960171824024565,-0.1861428275014783,0.8307632405214395,0.26236029155060236,,19.047619047619047,0.01078167115902965,0.9950554422505937,low
4058172216640,Eiweiss,"dm, sportness","Imbiss, Süßer Snack, Riegel, Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel",Germany,359.0,10.5,5.3000001907349,23.0,0.89999997615814,50.0,0.94999998807907,,https://images.openfoodfacts.org/images/products/405/817/221/6640/front_de.22.400.jpg,https://images.openfoodfacts.org/images/products/405/817/221/6640/nutrition_de.20.400.jpg,Imbiss,-0.48597162578596476,-0.7598176969588368,-0.44098058091981773,-0.8523870098146541,1.4909339879335393,0.3356881888452632,,4.3478260869565215,0.002499999933772611,0.9949370771541165,low
4058172309472,Multi-Mineral,Mivolis,"Nahrungsergänzungsmittel, Mineralstoffe","Germany, en:morocco",182.0,0.5,0.4,15.0,0.8,0.6,11.5,,https://images.openfoodfacts.org/images/products/405/817/230/9472/front_de.17.400.jpg,https://images.openfoodfacts.org/images/products/405/817/230/9472/nutrition_de.24.400.jpg,Nahrungsergänzungsmittel,-1.7472607771214141,-0.7826918462163259,-0.7688227202810918,-0.5831805461924703,-2.056997260864495,4.756879500842791,,0.39999999999999997,0.004371584699453552,0.8159184567006224,moderate
4058172309496,Multivitamine für Kinder,Mivolis,"Dietary supplements,Vitamins",en:germany,243.0,0.6,0.6,90.0,0.5,0.0,1.2,,https://images.openfoodfacts.org/images/products/405/817/230/9496/front_de.16.400.jpg,https://images.openfoodfacts.org/images/products/405/817/230/9496/nutrition_de.18.400.jpg,Dietary supplements,-0.5756119082647361,-0.4724743359919904,-0.7583410659228741,-0.6470474765198474,-1.4667451950394408,-0.05022444093923272,,0.0,0.0020491803278688526,0.9774659129677779,low
4058172312014,Multivitamin Bärchen für Kinder,dm Mivolis,"Imbiss, Süßer Snack, Süßwaren, Bonbons, Nahrungsergänzungsmittel, Gummibonbons, Gummibärchen, Vitamine","Belgium, en:germany",328.0,0.5,0.2,73.0,56.0,7.7,0.08,,https://images.openfoodfacts.org/images/products/405/817/231/2014/front_de.26.400.jpg,https://images.openfoodfacts.org/images/products/405/817/231/2014/nutrition_de.29.400.jpg,Imbiss,-0.85454342165278,-2.3374430349959816,-2.1584202843428306,3.1841421609166187,-1.8281013388158427,-0.7797654938357934,,5.133333333333334,0.1702127659574468,0.9731999936456011,low
4058172416019,dm Sportness Eiweiß Crunchy,dm,Dietary supplements,en:Germany,350.0,10.9,5.1,29.8,2.6,37.9,1.5,4.6,https://images.openfoodfacts.org/images/products/405/817/241/6019/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/405/817/241/6019/nutrition_en.21.400.jpg,Dietary supplements,0.1979977009849694,0.1789784742645723,0.5099634497544615,-0.4534130098870827,-0.19923723419646186,-0.03841675105723413,-0.22381516788478195,3.1848739495798317,0.007407407407407408,0.9971383660268851,low
4058172416033,Natural Protein Salty Chocolate Nut,"Sportness, DM","Dietary supplements, Bodybuilding supplements, Protein bars, en:bars",Germany,470.0,23.0,4.0,35.0,15.0,30.0,1.0,1.3,https://images.openfoodfacts.org/images/products/405/817/241/6033/front_de.36.400.jpg,https://images.openfoodfacts.org/images/products/405/817/241/6033/nutrition_de.25.400.jpg,Dietary supplements,1.06559726276034,0.9442774067018934,0.1999334570333351,0.6899524121349564,-0.4634407405463176,-0.05809623419389844,-0.5478492410444927,1.25,0.03184713375796178,0.8450686150902443,moderate
4058172466915,Sportness Eiweißriegel Crunchy,DM,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel",en:Austria,403.0,13.0,7.6,44.0,24.0,30.0,0.5,3.8,https://images.openfoodfacts.org/images/products/405/817/246/6915/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/405/817/246/6915/nutrition_de.19.400.jpg,Nahrungsergänzungsmittel,0.5374392457627429,0.7386293434972047,1.3588022001727669,2.2953429143172213,-0.9877257402001816,-0.18709162937861654,-0.2099415740791571,2.142857142857143,0.0594059405940594,0.8815016277537359,moderate
4058172510953,Eiweiss 90 shake - vanille,dm Sportness,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",France,374.0,1.5,0.7,4.0,4.0,86.0,0.4,0.01,https://images.openfoodfacts.org/images/products/405/817/251/0953/front_de.9.400.jpg,https://images.openfoodfacts.org/images/products/405/817/251/0953/nutrition_de.28.400.jpg,Nahrungsergänzungsmittel,0.23763698031640562,-0.6609861510392434,-0.6801716819288476,-0.1861428275014783,1.048981918208034,-0.23203682147153842,-0.6775270452461571,34.4,0.010666666666666666,1.0,low
4058172511035,Sportness Eiweiß 50 50%,dm Sportness,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel",en:Germany,369.0,11.6,6.3,22.9,0.9,50.2,0.75,2.0,https://images.openfoodfacts.org/images/products/405/817/251/1035/front_de.18.400.jpg,https://images.openfoodfacts.org/images/products/405/817/251/1035/nutrition_de.17.400.jpg,Nahrungsergänzungsmittel,0.18594693454979572,0.5682413702492892,0.9746477006463757,-0.5707731174833767,-0.2530561919886466,-0.07472864914631182,-0.4320138295146716,3.9841269841269846,0.0024324324324324323,0.9973505676569547,low
4058172511158,Eiweiss shake vegan,"DM, DM Sportness","Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinshakes",en:germany,365.0,3.5,1.0,2.9,0.1,80.0,3.2,,https://images.openfoodfacts.org/images/products/405/817/251/1158/front_de.29.400.jpg,https://images.openfoodfacts.org/images/products/405/817/251/1158/nutrition_de.53.400.jpg,Nahrungsergänzungsmittel,0.14459489793650782,-0.4175747606850786,-0.5915206435766035,-0.6700325471561247,0.8307632405214395,1.0264285571302747,,17.77777777777778,0.000273224043715847,0.9640383289218094,low
4058172543418,Sportness Protein Drink,sportness,"Getränke, Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Energy-Drinks, en:Energy drink without sugar and with artificial sweeteners",France,17.0,0.0,0.0,0.0,0.0,4.0,0.0,,https://images.openfoodfacts.org/images/products/405/817/254/3418/front_de.11.400.jpg,https://images.openfoodfacts.org/images/products/405/817/254/3418/nutrition_de.13.400.jpg,Getränke,-0.07515255893530931,-0.1761968850322511,-0.24336244378551927,-0.6064137587974374,3.097941999032793,-0.8301777716616231,,4.0,0.0,0.8448496147527645,moderate
4058172676659,Sportness Protein Schocko Waffel Sticks,Dm,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel",en:Germany,523.0,39.0,24.0,37.0,4.0,16.0,0.0,,https://images.openfoodfacts.org/images/products/405/817/267/6659/front_de.9.400.jpg,https://images.openfoodfacts.org/images/products/405/817/267/6659/nutrition_de.15.400.jpg,Nahrungsergänzungsmittel,1.7780003441613803,3.9029774181013486,6.205058963428778,-0.1861428275014783,-1.4969026548022355,-0.41181758984322603,,0.4,0.007633587786259542,0.8099253470026504,moderate
4058172694301,Multivitamin Tabletten für Kinder,"Mivolis, dm","Nahrungsergänzungsmittel, Vitamine",Germany,244.0,1.0,0.9,89.0,0.5,0.5,1.4,,https://images.openfoodfacts.org/images/products/405/817/269/4301/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/405/817/269/4301/nutrition_de.6.400.jpg,Nahrungsergänzungsmittel,-1.1063042096154516,-0.7218389986277847,-0.6210709896940183,-0.6204028323197507,-2.060634238825938,0.21741509945768045,,0.25,0.0020408163265306124,0.9692255805879151,low
4058172777790,Vitamin D3 für kinder,Mivolis,"Dietary supplements, Vitamins",Germany,253.0,1.9,1.9,95.0,0.5,0.5,,,https://images.openfoodfacts.org/images/products/405/817/277/7790/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/405/817/277/7790/nutrition_en.8.400.jpg,Dietary supplements,-0.5033119447834552,-0.3902521366392203,-0.3919419836160883,-0.6470474765198474,-1.4500234541312222,,,0.1724137931034483,0.001968503937007874,0.9803497926082205,low
4058172890284,Protein Schoko Waffel,Sportness,"Compléments alimentaires, Compléments pour le Bodybuilding, en:protein-bars","Luxemburg, Germany",523.0,39.0,24.0,37.0,4.3,16.0,0.3,1.3,https://images.openfoodfacts.org/images/products/405/817/289/0284/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/405/817/289/0284/nutrition_de.23.400.jpg,Compléments alimentaires,1.9647101173153232,4.820183129778713,6.2729430865943225,-0.12729338406338117,-0.1449025911903784,-0.1945688926224808,-0.41728982427907096,0.4,0.008206106870229008,0.7998676061979634,moderate
4058172922015,Nahrungsergänzungsmittel Omega-3 Algenöl,"Mivolis,dm","Plant-based foods and beverages,Plant-based foods,Seafood,Seaweeds and their products,Dietary supplements,Seaweed products",Germany,638.0,62.0,8.7,32.0,0.0,0.0,0.0,,https://images.openfoodfacts.org/images/products/405/817/292/2015/front_de.6.400.jpg,,Plant-based foods and beverages,2.047202416189846,4.0072353556213045,1.0835210826203634,-0.614827037892919,-0.7463375281299871,-0.5239564901514268,,0.0,0.0,0.7973777709769149,moderate
4058172922077,Vitamin B12,Mivolis,"Nahrungsergänzungsmittel,Vitamine","Germany, en:morocco",201.0,0.5,0.3,16.0,0.9,0.5,22.2,,https://images.openfoodfacts.org/images/products/405/817/292/2077/front_en.22.400.jpg,https://images.openfoodfacts.org/images/products/405/817/292/2077/nutrition_en.37.400.jpg,Nahrungsergänzungsmittel,-1.5508386032082966,-0.7826918462163259,-0.7983730663985065,-0.5707731174833767,-2.060634238825938,9.566015054785433,,0.3333333333333333,0.004455445544554456,0.9787760233032797,low
4058172927515,Ivorell Natürliches Mineralwasser classic,dm,"Getränke, Wasser, Quellwasser, Mineralwasser, Natürliches Mineralwasser",en:Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/405/817/292/7515/front_de.10.400.jpg,,Getränke,-0.4722777374400932,-0.1761968850322511,-0.24336244378551927,-0.6064137587974374,-0.2984114934520168,-0.8301777716616231,-0.2458445859472208,0.0,0.0,0.9962929248109754,low
4058172927553,Ivorell natürliches Mineralwasser Medium,Ivorell,"Getränke, Wasser, Quellwasser, Mineralwasser, Natürliches Mineralwasser",en:Germany,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/405/817/292/7553/front_de.16.400.jpg,https://images.openfoodfacts.org/images/products/405/817/292/7553/nutrition_de.18.400.jpg,Getränke,-0.4722777374400932,8.19932150877104,-0.24336244378551927,-0.6064137587974374,-0.2984114934520168,-0.8301777716616231,-0.2458445859472208,0.0,0.0,0.8096715001412937,moderate
4058172969348,Riegel mit Cookies & cream-geschmack,"Sportness, dm","Grickalice, Slatki zalogaji, Barovi, Dodaci prehrani, Dodaci prehrani za bodybuilding, Proteinske pločice","Croatia,France,Germany",399.0,10.0,6.0,46.0,28.0,32.0,0.51,0.5,https://images.openfoodfacts.org/images/products/405/817/296/9348/front_hr.24.400.jpg,https://images.openfoodfacts.org/images/products/405/817/296/9348/nutrition_fr.5.400.jpg,Grickalice,-0.7071067811865475,-0.7071067811865476,-0.7071067811865475,-0.7071067811865475,0.7071067811865475,0.7071067811865475,-0.7071067811865475,2.909090909090909,0.07,0.8616463759641126,moderate
4058172969461,Protein Bar Sportness,Dm,"Dietary supplements, Bodybuilding supplements, Protein bars",Germany,347.0,8.7,4.5,26.0,2.1,50.0,0.36,0.5,https://images.openfoodfacts.org/images/products/405/817/296/9461/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/405/817/296/9461/nutrition_en.6.400.jpg,Dietary supplements,0.17630771194058514,0.03983321382142293,0.3408561809974835,-0.49951645432345526,0.20542889578243123,-0.08328597260882876,-0.6264029557498771,5.154639175257732,0.00603448275862069,0.9958257339562211,low
4058172969508,Protein Linsen Chips,dm Sportness,"Imbiss, Salzige Snacks, Vorspeisen, Chips und Pommes Frites, Chips, sk:protein chips",Germany,414.0,9.4,1.2,55.0,3.3,27.0,1.0,13.0,https://images.openfoodfacts.org/images/products/405/817/296/9508/front_de.11.400.jpg,https://images.openfoodfacts.org/images/products/405/817/296/9508/nutrition_de.15.400.jpg,Imbiss,0.16794607655838475,-0.9333564841429227,-1.821667413912931,-0.67656722575292,-0.3137424308663611,0.3997947384952721,1.162529446080552,2.5961538461538463,0.007951807228915662,0.9750164155440837,low
4058172970146,Kräutertee Immune Support,,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Beverage preparations, Teas, Tea leaves, Tea bags, Teegetränke, en:herbal-teas",Germany,1.0,0.0,0.0,0.2,0.1,0.0,6.0,0.0,https://images.openfoodfacts.org/images/products/405/817/297/0146/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/405/817/297/0146/nutrition_de.5.400.jpg,Beverages and beverages preparations,-0.33955987570679674,-0.23108957197067934,-0.23513588540928487,-0.3163399870907402,-0.26792784160101735,0.04847907322413355,-0.30220518422589837,0.0,0.05,0.7902737004784549,moderate
4058172971099,Veggie Hack,DmBio,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Meat analogues,Meat analogues from pea proteins,textured pea protein",Germany,383.0,8.8,2.1,1.9,0.5,71.0,1.69,5.7,https://images.openfoodfacts.org/images/products/405/817/297/1099/front_de.34.400.jpg,https://images.openfoodfacts.org/images/products/405/817/297/1099/nutrition_de.5.400.jpg,Plant-based foods and beverages,0.7935910813742167,0.08247576717620983,0.010361790014761951,-0.5797782398751723,4.077786621132484,1.605623137960277,-0.1100441214436486,7.244897959183673,0.0013020833333333333,0.8225351230531367,moderate
4058300002831,Wasser Classic,Selters,"getränke-und-getränkezubereitungen, getränke, en:alkoholfreie-getränke, en:getränke, de:mineralwasser, de:quellwasser, de:wasser",en:germany,0.0,0.0,0.0,0.0,0.0,0.0,0.79,,https://images.openfoodfacts.org/images/products/405/830/000/2831/front_de.15.400.jpg,https://images.openfoodfacts.org/images/products/405/830/000/2831/nutrition_de.17.400.jpg,getränke-und-getränkezubereitungen,0.0,0.0,0.0,0.0,0.0,-0.1561265375675061,0.0,0.0,0.0,0.9280068499016629,low
4060800160126,Rockstar Tropical Guava Flavour,"PepsiCo, Rockstar","Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Energy-Drinks, Gezuckerte Getränke",Germany,55.8,0.0,,13.6,13.6,0.0,0.0945,,https://images.openfoodfacts.org/images/products/406/080/016/0126/front_de.68.400.jpg,https://images.openfoodfacts.org/images/products/406/080/016/0126/nutrition_de.72.400.jpg,Getränke und Getränkezubereitungen,0.705896476246224,-0.16727212473470834,,1.9638833464089556,-0.1431680739874816,-0.05174809924837768,,0.0,0.23943661971830987,0.9762318882268087,low
4060800160300,Organic Strawberry Flavour,Rockstar,"Getränke und Getränkezubereitungen, Getränke, Energy-Drinks, Gezuckerte Getränke",en:Germany,41.0,0.5,0.1,9.8,9.8,0.5,0.01,,https://images.openfoodfacts.org/images/products/406/080/016/0300/front_de.7.400.jpg,https://images.openfoodfacts.org/images/products/406/080/016/0300/nutrition_de.9.400.jpg,Getränke und Getränkezubereitungen,0.3895957244022487,0.13789634269594858,-0.019204898485293945,1.1922165536017144,-0.05857111434712689,-0.13681921298653846,,0.3333333333333333,0.23333333333333334,0.9974688353042056,low
4060800178602,Rockstar Super Sours Energy Drink Green Apple 500ML Dose,Rockstar,"Getränke und Getränkezubereitungen, Getränke, Energy-Drinks, en:Liquid",en:Germany,58.0,0.0,0.0,13.8,13.8,0.2,0.0,0.5,https://images.openfoodfacts.org/images/products/406/080/017/8602/front_en.10.400.jpg,https://images.openfoodfacts.org/images/products/406/080/017/8602/nutrition_de.50.400.jpg,Getränke und Getränkezubereitungen,0.7529141555743826,-0.16727212473470834,-0.16127984641951162,2.0044973881356523,-0.10932929013133973,-0.14688680041117289,-0.057530237265522526,0.2,0.23389830508474577,0.9912402703869038,low
4060800178701,Rockstar Sour Raspberry Flavour,"PepsiCo, Rockstar","Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Energy-Drinks, Gezuckerte Getränke",Germany,60.0,0.0,0.0,14.0,14.0,0.2,0.0,,https://images.openfoodfacts.org/images/products/406/080/017/8701/front_de.68.400.jpg,https://images.openfoodfacts.org/images/products/406/080/017/8701/nutrition_de.49.400.jpg,Getränke und Getränkezubereitungen,0.795657500418163,-0.16727212473470834,-0.16127984641951162,2.045111429862349,-0.10932929013133973,-0.14688680041117289,,0.2,0.22950819672131148,0.9659386486836576,low
4060800178749,Revolt Killer Citrus,Rockstar,en:energy-drinks,France,35.0,0.1,0.1,8.1,7.9,0.4,0.1,,https://images.openfoodfacts.org/images/products/406/080/017/8749/front_de.8.400.jpg,https://images.openfoodfacts.org/images/products/406/080/017/8749/nutrition_de.6.400.jpg,en:energy-drinks,-0.03117731910887536,-0.13491735139293784,-0.16087926733564453,0.07671091713585375,-0.08169815627115971,-0.25648584343393616,,0.36363636363636365,0.21944444444444444,0.9854098542120199,low
4060800179425,Rockstar Energy Zero Sugar,Rockstar,"Getränke, Getränke mit Süßstoff, Energy-Drinks",France,3.0,0.0,0.0,0.1,0.1,0.2,0.2,0.1,https://images.openfoodfacts.org/images/products/406/080/017/9425/front_en.12.400.jpg,https://images.openfoodfacts.org/images/products/406/080/017/9425/nutrition_en.17.400.jpg,Getränke,-0.4021968235863078,-0.1761968850322511,-0.24336244378551927,-0.5927954841612995,-0.12859381882777632,1.4925854314107447,3.4117789974755345e-17,0.2,0.025,0.8762236327503364,moderate
4060800200136,Rockstar xdurance energy grape,Rockstar,"Getränke und Getränkezubereitungen, Getränke, Energy-Drinks",Germany,33.0,0.0,0.0,8.0,7.7,0.2,0.04,,https://images.openfoodfacts.org/images/products/406/080/020/0136/front_de.29.400.jpg,https://images.openfoodfacts.org/images/products/406/080/020/0136/nutrition_de.39.400.jpg,Getränke und Getränkezubereitungen,0.2186223450271269,-0.16727212473470834,-0.16127984641951162,0.7657691154713966,-0.10932929013133973,-0.10661645071263522,,0.2,0.22647058823529412,0.9978068260767751,low
4060800200228,Rockstar Energy - Guava Pineapple,Rockstar,"Getränke und Getränkezubereitungen, Getränke, Getränke mit Süßstoff, Alkoholfreie Getränke, Energy-Drinks",Germany,5.0,0.0,0.0,1.3,0.6,0.0,0.06,,https://images.openfoodfacts.org/images/products/406/080/020/0228/front_de.25.400.jpg,https://images.openfoodfacts.org/images/products/406/080/020/0228/nutrition_de.27.400.jpg,Getränke und Getränkezubereitungen,-0.3797844827857993,-0.16727212473470834,-0.16127984641951162,-0.6760293658263438,-0.1431680739874816,-0.0864812758633664,,0.0,0.09999999999999999,0.9227518953183982,moderate
4060800200532,Rockstar Energy Apple,"PepsiCo, Rockstar","Getränke und Getränkezubereitungen, Getränke, Getränke mit Süßstoff, Energy-Drinks","Germany,Ireland",2.0,0.0,0.0,0.8,0.0,0.2,0.1,,https://images.openfoodfacts.org/images/products/406/080/020/0532/front_de.23.400.jpg,https://images.openfoodfacts.org/images/products/406/080/020/0532/nutrition_de.25.400.jpg,Getränke und Getränkezubereitungen,-0.44389950005146994,-0.16727212473470834,-0.16127984641951162,-0.7978714910064345,-0.10932929013133973,-0.04621092616482875,,0.2,0.0,0.8562303453368667,moderate
4060800200631,Rockstar Energy Drink Juiced Machu Peachu Flavour,Rockstar,"Getränke und Getränkezubereitungen, Getränke, Energy-Drinks, Energydrink mit Zucker, Gezuckerte Getränke","Deutschland,en:germany",59.0,0.0,0.0,14.0,13.9,0.2,0.1,,https://images.openfoodfacts.org/images/products/406/080/020/0631/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/406/080/020/0631/nutrition_en.11.400.jpg,Getränke und Getränkezubereitungen,0.7742858279962728,-0.16727212473470834,-0.16127984641951162,2.024804408999001,-0.10932929013133973,-0.04621092616482875,,0.2,0.23166666666666666,0.9701156341389566,low
4060800200716,Flaming Cranberry,Rockstar,"Beverages and beverages preparations, Beverages, en:energy-drinks","Ireland, Germany",55.0,0.0,0.0,13.0,13.0,0.2,0.002,,https://images.openfoodfacts.org/images/products/406/080/020/0716/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/406/080/020/0716/nutrition_en.6.400.jpg,Beverages and beverages preparations,0.11602724522111728,-0.23108957197067934,-0.23513588540928487,0.7687806958622314,-0.23772295391299114,-0.05995520000128303,,0.2,0.23214285714285715,0.9906814289460183,low
4061289001511,Protein Fruit Bar,Maxi Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel",en:Germany,408.0,15.0,7.7,36.0,27.0,30.0,0.5,,https://images.openfoodfacts.org/images/products/406/128/900/1511/front_de.4.400.jpg,https://images.openfoodfacts.org/images/products/406/128/900/1511/nutrition_de.6.400.jpg,Nahrungsergänzungsmittel,0.5891292915293529,0.9820407338513695,1.3883525462901818,2.6675657755900266,-0.9877257402001816,-0.18709162937861654,,1.875,0.06601466992665037,0.8657603771055543,moderate
4061289001528,Protein Bar - White Chocolate Peanut,Maxi Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinriegel","Frankreich, Germany",408.0,20.0,10.0,32.0,4.2,33.0,0.7,,https://images.openfoodfacts.org/images/products/406/128/900/1528/front_en.11.400.jpg,https://images.openfoodfacts.org/images/products/406/128/900/1528/nutrition_en.13.400.jpg,Nahrungsergänzungsmittel,0.5891292915293529,1.5905692097367818,2.0680105069907198,-0.16132797008329128,-0.8786164013568843,-0.09720124519277278,,1.5714285714285714,0.010268948655256724,1.0,low
4061289002891,Classic Protein Bar - Chocolate Chip,Maxi Nutrition,"Dietary supplements, Bodybuilding supplements, Protein bars",en:Germany,375.0,17.0,7.8,31.0,3.7,31.0,0.57,,https://images.openfoodfacts.org/images/products/406/128/900/2891/front_en.24.400.jpg,https://images.openfoodfacts.org/images/products/406/128/900/2891/nutrition_en.26.400.jpg,Dietary supplements,0.3787476096881716,0.5647903327660317,1.270946159160863,-0.3519854321270631,-0.42999725872988015,-0.07502058969142976,,1.7222222222222223,0.009840425531914894,1.0,low
4061289004840,EAA | BCAA Energy Grapefruit Orange,MaxFive,"Getränke und Getränkezubereitungen, Getränke, Energy-Drinks",en:Germany,9.0,0.0,0.0,0.0,0.0,1.5,0.0,,https://images.openfoodfacts.org/images/products/406/128/900/4840/front_de.3.400.jpg,https://images.openfoodfacts.org/images/products/406/128/900/4840/nutrition_de.7.400.jpg,Getränke und Getränkezubereitungen,-0.2942977930982384,-0.16727212473470834,-0.16127984641951162,-0.7978714910064345,0.11062280493358252,-0.14688680041117289,,1.5,0.0,0.9322068845032847,moderate
4061289007438,Chocolate Almond Protein Bar,Maxi Nutrition,Protein bars,en:Germany,351.0,17.7,5.14,23.1,0.857,24.3,0.729,,https://images.openfoodfacts.org/images/products/406/128/900/7438/front_en.18.400.jpg,https://images.openfoodfacts.org/images/products/406/128/900/7438/nutrition_en.8.400.jpg,Protein bars,-0.353246445297924,0.5969730295099682,-0.750368754482289,-0.8307230621251763,-0.7470011331341039,0.8027332004643427,,1.2994652406417113,0.002434659090909091,0.985572611483084,low
4061289008909,Max Clear 100% Isolate Peqch Ice Tea,Maxi Nutrition,"Nahrungsergänzungsmittel, Nahrungsergänzungen für Bodybuilder, Proteinpulver",en:Germany,347.0,0.0,0.0,2.67,,80.0,0.2,,https://images.openfoodfacts.org/images/products/406/128/900/8909/front_de.3.400.jpg,,Nahrungsergänzungsmittel,-0.04148926682328779,-0.8435446938048671,-0.8870241047507506,,0.8307632405214395,-0.32192720565738225,,80.0,,0.9949364408916443,low
